,index,date,symbol,filing_date,accepted_date,period,net_revenue,cost_of_sales,gross_profit_margin_non,gross_profit_margin_ratio,r_n_d,g_n_a,s_n_m,other_income,total_opex,cost_expenses,interest_expense,d_n_a,ebitda_non,ebitda_margin,operating_income,operating_margin,total_other_income,pretax_income_non,pretax_income_margin,income_tax_expense,net_income,profit_margin,eps_non,eps_diluted,shares_outstanding_non,shares_outstanding_diluted,sec_filing_link,sec_statement_link,cash_non,short_term_investments,cash_n_short_term_investments,inventory,other_current_assets,total_current_assets,pp_n_e,goodwill,intangible_assets,goodwill_n_intangible_assets,long_term_investments,tax_assets,other_assets,total_assets,accounts_payable,short_term_debt,income_tax_payables,deferred_revenue,other_current_liabilities,total_current_liabilities,long_term_debt,deferred_revenue_non_current,deferred_tax_liabilities_non_current,other_non_current_liabilities,total_non_current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comprehensive_income,other_se,total_se,total_l_se,total_investments,total_debt,net_debt,deferred_income_tax,sbc,change_in_working_capital,accounts_receivable,other_working_capital,other_non_cash_items,net_cash_by_operating_activities,investments_in_pp_n_e,acquisitions_net,purchase_of_investments,sales_maturities_of_investments,other_investing_activities,net_cash_used_for_investing_activities,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activities,net_cash_used_provided_by_financing_activities,effect_of_fx_rate_changes_on_cash,net_change_in_cash,cash_at_end_of_period,cash_at_beginning_of_period,operating_cash_flow,capex,free_cash_flow,QQ-YYYY,Year,ffo_math,book_value_math,ebit_math,working_capital_math,quick_assets_math,quick_ratio_math,pct_chg_temp
319,0.0,2016-03-31,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
295,0.0,2016-03-31,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
274,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
266,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
278,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
282,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
262,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
286,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
290,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
258,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
270,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
294,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
318,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
298,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
314,0.0,2016-06-30,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,FY,53909750000.0,32844000000.0,21065750000.0,0.09769,2511250000.0,3548500000.0,0.0,337000000.0,6059750000.0,38903750000.0,364000000.0,2626250000.0,18333250000.0,0.08501825,15006000000.0,0.0695885,-298750000.0,15343000000.0,0.07115125,3921250000.0,11421750000.0,0.05296699999999999,0.519145,0.519145,5500281000.0,5500281000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,5121000000.0,11667750000.0,16788750000.0,533000000.0,2070750000.0,26717250000.0,6752500000.0,1353500000.0,801500000.0,2155000000.0,42607500000.0,6504750000.0,4260000000.0,80421500000.0,9323500000.0,2026250000.0,0.0,2020000000.0,2289000000.0,19751500000.0,18856750000.0,732500000.0,0.0,3246250000.0,28607750000.0,3246250000.0,48359250000.0,7812750000.0,24091000000.0,158500000.0,-135000000.0,32062250000.0,80421500000.0,54275250000.0,21758000000.0,16637000000.0,1234500000.0,1052500000.0,4773750000.0,273750000.0,6965750000.0,1174000000.0,16557750000.0,-3183500000.0,-74250000.0,-7777500000.0,5314500000.0,-5773500000.0,-11494250000.0,-625000000.0,123750000.0,-7306750000.0,-3037500000.0,5848500000.0,-5222500000.0,0.0,-159000000.0,5121000000.0,5280000000.0,16557750000.0,-3183500000.0,13374250000.0,FY-2016,2016,8327250000.0,32062250000.0,15707000000.0,6965750000.0,17062500000.0,1.3256841252563096,0.9406937888794856
